ID_Cliente,Evasion,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Contrato,Servicio_Telefono,Multiples_Lineas,Tipo_Internet,Seguridad_Online,Backup_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Factura_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Evasion_Binaria
2866-IKBTM,No,Femenino,0,No,No,1,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,19.55,19.55,0.65,0.0
2867-UIMSS,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,Sí,Month-to-month,No,Electronic check,80.5,80.5,2.68,1.0
2868-LLSKM,No,Femenino,0,Sí,Sí,68,Sí,Sí,Fiber optic,No,Sí,No,Sí,No,No,One year,Sí,Bank transfer (automatic),83.65,5733.4,2.79,0.0
2868-MZAGQ,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,Sí,Month-to-month,Sí,Electronic check,79.25,79.25,2.64,1.0
2868-SNELZ,Sí,Femenino,0,No,No,2,Sí,Sí,Fiber optic,No,No,Sí,No,No,No,Month-to-month,No,Mailed check,80.6,155.8,2.69,1.0
2869-ADAWR,Sí,Femenino,0,No,No,45,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,No,Month-to-month,Sí,Credit card (automatic),89.3,4016.85,2.98,1.0
2873-ZLIWT,Sí,Femenino,0,Sí,Sí,40,Sí,Sí,Fiber optic,No,No,Sí,Sí,No,No,Month-to-month,Sí,Electronic check,84.85,3303.05,2.83,1.0
2874-YXVVA,No,Femenino,0,No,No,34,Sí,No,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Month-to-month,Sí,Electronic check,105.1,3634.8,3.5,0.0
2876-GZYZC,No,Femenino,0,No,No,13,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Month-to-month,Sí,Electronic check,85.95,1215.65,2.86,0.0
2876-VBBBL,Sí,Femenino,0,No,No,1,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Mailed check,20.25,20.25,0.68,1.0
2877-VDUER,No,Femenino,0,Sí,Sí,35,No,Sin servicio telefónico,DSL,No,No,No,Sí,Sí,No,One year,No,Mailed check,40.9,1383.6,1.36,0.0
2878-DHMIN,No,Masculino,0,Sí,Sí,35,Sí,No,Sin internet,,,,,,,One year,No,Electronic check,19.9,666.0,0.66,0.0
2878-RMWXY,No,Masculino,1,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,No,Sí,Two year,Sí,Credit card (automatic),102.65,7550.3,3.42,0.0
2880-FPNAE,No,Masculino,1,Sí,No,2,Sí,No,Fiber optic,No,No,Sí,No,No,No,Month-to-month,Sí,Electronic check,74.2,140.1,2.47,0.0
2882-DDZPG,No,Femenino,0,No,No,12,Sí,No,Sin internet,,,,,,,Month-to-month,No,Bank transfer (automatic),19.45,227.45,0.65,0.0
2882-WDTBA,No,Masculino,0,Sí,Sí,69,Sí,No,DSL,Sí,Sí,Sí,Sí,Sí,No,Two year,Sí,Bank transfer (automatic),75.75,5388.15,2.52,0.0
2883-ILGWO,No,Masculino,1,No,No,57,Sí,Sí,Fiber optic,No,Sí,No,Sí,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),104.9,5913.95,3.5,0.0
2884-GBPFB,Sí,Femenino,0,Sí,No,35,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,70.3,2416.55,2.34,1.0
2885-HIJDH,No,Masculino,0,Sí,Sí,69,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,Sí,Two year,No,Bank transfer (automatic),86.9,6194.1,2.9,0.0
2886-KEFUM,Sí,Femenino,0,Sí,No,63,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,One year,Sí,Electronic check,107.5,6873.75,3.58,1.0
2887-JPYLU,No,Femenino,0,No,Sí,41,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,1.51,0.0
2888-ADFAO,No,Femenino,0,Sí,Sí,47,Sí,No,Sin internet,,,,,,,Two year,Sí,Bank transfer (automatic),21.3,1041.8,0.71,0.0
2889-FPWRM,Sí,Masculino,0,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,One year,Sí,Bank transfer (automatic),117.8,8684.8,3.93,1.0
2890-WFBHU,No,Femenino,0,No,No,59,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,Sí,One year,No,Credit card (automatic),79.85,4786.1,2.66,0.0
2892-GESUL,No,Femenino,0,Sí,Sí,18,Sí,No,Sin internet,,,,,,,Two year,No,Mailed check,19.35,309.25,0.64,0.0
2894-QOJRX,Sí,Femenino,0,Sí,No,25,No,Sin servicio telefónico,DSL,No,No,No,No,Sí,No,Month-to-month,Sí,Bank transfer (automatic),34.0,853.0,1.13,1.0
2896-TBNBE,No,Masculino,0,Sí,No,40,Sí,No,Fiber optic,No,Sí,Sí,No,No,No,One year,No,Electronic check,80.8,3132.75,2.69,0.0
2897-DOVND,No,Masculino,0,No,No,2,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,69.8,146.65,2.33,0.0
2898-LSJGD,Sí,Femenino,0,Sí,Sí,21,No,Sin servicio telefónico,DSL,Sí,No,Sí,No,Sí,Sí,One year,Sí,Electronic check,55.95,1157.05,1.86,1.0
2898-MRKPI,No,Masculino,0,Sí,Sí,68,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,Sí,One year,Sí,Credit card (automatic),101.05,6770.5,3.37,0.0
2900-PHPLN,No,Femenino,1,Sí,No,70,Sí,No,Sin internet,,,,,,,Two year,Sí,Credit card (automatic),19.55,1462.05,0.65,0.0
2903-YYTBW,No,Masculino,0,Sí,Sí,1,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,1.48,0.0
2904-GGUAZ,No,Femenino,0,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,No,No,No,No,Two year,Sí,Bank transfer (automatic),84.05,6052.25,2.8,0.0
2905-KFQUV,No,Femenino,0,Sí,No,2,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Credit card (automatic),70.4,154.8,2.35,0.0
2907-ILJBN,No,Femenino,0,Sí,Sí,11,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,20.6,233.9,0.69,0.0
2908-WGAXL,No,Femenino,0,Sí,Sí,56,Sí,Sí,Sin internet,,,,,,,Two year,Sí,Credit card (automatic),24.95,1468.9,0.83,0.0
2908-ZTPNF,No,Femenino,0,No,No,36,No,Sin servicio telefónico,DSL,No,Sí,No,Sí,No,No,Month-to-month,Sí,Bank transfer (automatic),34.85,1267.2,1.16,0.0
2911-IJORQ,No,Masculino,0,No,No,37,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,One year,Sí,Bank transfer (automatic),90.6,3358.65,3.02,0.0
2911-UREFD,Sí,Femenino,0,Sí,No,39,No,Sin servicio telefónico,DSL,Sí,No,Sí,No,Sí,Sí,Month-to-month,No,Electronic check,55.9,2184.35,1.86,1.0
2911-WDXMV,No,Masculino,0,No,Sí,18,Sí,Sí,Fiber optic,No,No,Sí,No,No,No,Month-to-month,Sí,Credit card (automatic),80.55,1406.65,2.68,0.0
2916-BQZLN,No,Masculino,0,No,No,19,Sí,Sí,Fiber optic,Sí,No,Sí,No,No,No,Month-to-month,Sí,Electronic check,84.75,1651.95,2.82,0.0
2919-HBCJO,Sí,Femenino,0,No,No,4,Sí,No,Fiber optic,No,Sí,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),76.65,333.6,2.56,1.0
2920-RNCEZ,No,Masculino,0,Sí,Sí,1,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Credit card (automatic),69.95,69.95,2.33,0.0
2921-XWDJH,No,Femenino,1,Sí,No,38,Sí,No,Fiber optic,Sí,No,No,No,No,Sí,Month-to-month,Sí,Electronic check,83.45,3147.15,2.78,0.0
2923-ARZLG,No,Masculino,0,Sí,Sí,0,Sí,No,Sin internet,,,,,,,One year,Sí,Mailed check,19.7,0.0,0.66,0.0
2924-KHUVI,No,Masculino,0,Sí,No,56,Sí,Sí,Fiber optic,Sí,No,No,No,Sí,Sí,One year,Sí,Electronic check,100.55,5514.95,3.35,0.0
2925-MXLSX,No,Femenino,0,No,No,30,Sí,Sí,DSL,No,Sí,Sí,No,Sí,No,One year,Sí,Credit card (automatic),68.95,2038.7,2.3,0.0
2925-VDZHY,No,Masculino,0,Sí,Sí,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Credit card (automatic),88.7,6501.35,2.96,0.0
2926-JEJJC,No,Femenino,0,No,No,8,Sí,No,Sin internet,,,,,,,One year,Sí,Bank transfer (automatic),20.2,140.95,0.67,0.0
2927-CVULT,No,Femenino,0,Sí,Sí,53,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,No,Sí,Two year,Sí,Bank transfer (automatic),104.05,5566.4,3.47,0.0
2927-QRRQV,No,Masculino,0,Sí,No,46,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,No,One year,Sí,Electronic check,94.65,4312.5,3.16,0.0
2928-HLDBA,No,Femenino,0,No,No,6,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.7,112.75,0.69,0.0
2929-ERCFZ,Sí,Femenino,0,Sí,Sí,8,Sí,No,Fiber optic,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,94.2,777.3,3.14,1.0
2929-QNSRW,Sí,Femenino,0,Sí,No,56,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,Sí,One year,Sí,Electronic check,98.25,5508.35,3.28,1.0
2930-UOTMB,Sí,Femenino,0,No,No,31,Sí,Sí,DSL,Sí,No,Sí,Sí,No,No,Month-to-month,No,Credit card (automatic),65.25,1994.3,2.17,1.0
2931-FSOHN,No,Masculino,1,No,No,13,Sí,No,DSL,No,Sí,No,No,Sí,No,Month-to-month,Sí,Electronic check,59.9,788.35,2.0,0.0
2931-SVLTV,No,Masculino,0,Sí,Sí,40,Sí,Sí,Fiber optic,Sí,Sí,No,Sí,Sí,Sí,Month-to-month,Sí,Credit card (automatic),110.1,4469.1,3.67,0.0
2931-VUVJN,No,Femenino,1,Sí,No,59,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,No,No,One year,Sí,Electronic check,94.05,5483.9,3.14,0.0
2931-XIQBR,No,Femenino,0,Sí,Sí,50,Sí,No,Fiber optic,No,No,Sí,Sí,Sí,Sí,One year,No,Mailed check,103.05,5153.5,3.44,0.0
2933-FILNV,Sí,Femenino,0,Sí,Sí,2,No,Sin servicio telefónico,DSL,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,24.4,36.55,0.81,1.0
2933-XEUJM,No,Femenino,0,No,No,46,Sí,Sí,DSL,Sí,No,Sí,No,Sí,Sí,Two year,No,Mailed check,79.2,3593.8,2.64,0.0
2937-FTHUR,No,Femenino,0,No,Sí,18,Sí,Sí,DSL,Sí,No,No,No,No,Sí,Month-to-month,No,Electronic check,64.8,1166.7,2.16,0.0
2946-KIQSP,No,Femenino,0,No,No,35,No,Sin servicio telefónico,DSL,No,No,Sí,Sí,No,No,Month-to-month,Sí,Mailed check,33.45,1175.85,1.12,0.0
2947-DOMLJ,Sí,Masculino,0,No,Sí,1,Sí,No,DSL,Sí,No,No,No,No,No,Month-to-month,No,Mailed check,50.6,50.6,1.69,1.0
2951-QOQTK,Sí,Masculino,0,No,Sí,4,Sí,Sí,Fiber optic,No,No,No,Sí,No,No,Month-to-month,No,Credit card (automatic),80.8,332.45,2.69,1.0
2952-QAYZF,Sí,Masculino,0,No,No,5,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,No,Month-to-month,Sí,Electronic check,85.3,424.15,2.84,1.0
2954-PIBKO,No,Femenino,0,Sí,Sí,69,Sí,Sí,DSL,Sí,No,Sí,Sí,No,No,Two year,Sí,Credit card (automatic),64.15,4254.1,2.14,0.0
2955-BJZHG,Sí,Masculino,0,Sí,Sí,17,Sí,No,Fiber optic,No,No,No,No,Sí,No,Month-to-month,No,Electronic check,80.85,1400.85,2.7,1.0
2955-PSXOE,Sí,Femenino,0,No,No,1,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Bank transfer (automatic),20.2,20.2,0.67,1.0
2956-GGUCQ,Sí,Masculino,1,Sí,No,24,Sí,Sí,Fiber optic,Sí,No,No,No,No,No,Month-to-month,Sí,Electronic check,78.85,1772.25,2.63,1.0
2956-MHLSX,,Masculino,0,No,No,1,Sí,No,DSL,No,Sí,No,No,No,No,Month-to-month,No,Electronic check,50.8,50.8,1.69,
2957-JIRMN,No,Femenino,1,No,No,62,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,One year,No,Electronic check,84.45,4959.15,2.82,0.0
2957-LOLHO,Sí,Masculino,0,No,No,12,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),45.4,518.9,1.51,1.0
2958-NHPPS,No,Masculino,0,No,No,23,Sí,No,Sin internet,,,,,,,Month-to-month,No,Electronic check,20.85,473.9,0.7,0.0
2959-EEXWB,No,Femenino,0,Sí,Sí,45,No,Sin servicio telefónico,DSL,Sí,No,No,No,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),50.9,2333.85,1.7,0.0
2959-FENLU,No,Femenino,0,No,No,9,Sí,No,Fiber optic,No,No,Sí,No,No,Sí,Month-to-month,Sí,Credit card (automatic),85.3,781.4,2.84,0.0
2959-MJHIC,Sí,Masculino,0,Sí,No,4,Sí,No,Fiber optic,No,No,No,No,Sí,No,Month-to-month,Sí,Electronic check,80.35,307.4,2.68,1.0
2960-NKRSO,No,Masculino,0,No,No,24,Sí,No,Fiber optic,No,Sí,Sí,Sí,No,No,Month-to-month,Sí,Electronic check,85.95,2107.15,2.86,0.0
2961-VNFKL,No,Femenino,0,Sí,No,71,Sí,Sí,Sin internet,,,,,,,Two year,Sí,Credit card (automatic),25.95,1801.9,0.86,0.0
2962-XPMCQ,Sí,Masculino,0,No,No,2,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,45.15,98.5,1.5,1.0
2967-MXRAV,No,Masculino,0,Sí,Sí,1,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,18.8,18.8,0.63,0.0
2968-SSGAA,Sí,Femenino,0,No,No,10,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,100.6,1060.2,3.35,1.0
2969-QWUBZ,No,Femenino,0,No,No,2,No,Sin servicio telefónico,DSL,No,Sí,No,No,Sí,Sí,Month-to-month,No,Electronic check,51.4,96.8,1.71,0.0
2969-VAPYH,No,Femenino,0,No,No,67,Sí,No,DSL,Sí,Sí,No,Sí,No,No,One year,No,Credit card (automatic),60.5,3870.0,2.02,0.0
2969-WGHQO,No,Femenino,0,Sí,Sí,7,Sí,No,DSL,Sí,Sí,Sí,No,Sí,No,One year,No,Electronic check,69.45,477.05,2.32,0.0
2971-SGAFL,No,Femenino,0,No,No,13,Sí,Sí,DSL,Sí,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,78.75,995.35,2.62,0.0
2972-YDYUW,No,Femenino,0,No,No,57,Sí,Sí,Fiber optic,No,Sí,No,Sí,No,Sí,One year,No,Electronic check,94.7,5468.95,3.16,0.0
2974-GGUXS,No,Femenino,1,Sí,No,36,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,No,Month-to-month,Sí,Credit card (automatic),91.95,3301.05,3.06,0.0
2977-CEBSX,No,Femenino,0,No,No,66,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Credit card (automatic),90.05,5965.95,3.0,0.0
2978-XXSOG,No,Femenino,0,No,No,22,Sí,Sí,DSL,Sí,No,No,Sí,No,No,Month-to-month,Sí,Mailed check,59.05,1253.5,1.97,0.0
2979-SXESE,Sí,Femenino,0,Sí,Sí,17,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,No,Month-to-month,No,Electronic check,94.4,1607.2,3.15,1.0
2982-IHMFT,Sí,Femenino,1,No,No,1,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,74.45,74.45,2.48,1.0
2982-VPSGI,Sí,Femenino,0,Sí,No,11,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,94.0,1078.9,3.13,1.0
2983-ZANRP,Sí,Femenino,0,Sí,Sí,2,Sí,No,Fiber optic,No,Sí,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),73.55,145.4,2.45,1.0
2984-AFWNC,No,Femenino,0,No,No,3,Sí,No,Fiber optic,No,Sí,No,No,Sí,Sí,Month-to-month,No,Electronic check,95.4,293.15,3.18,0.0
2984-MIIZL,Sí,Masculino,0,No,No,4,Sí,No,Fiber optic,No,No,Sí,No,No,No,Month-to-month,Sí,Bank transfer (automatic),74.8,321.9,2.49,1.0
2984-RGEYA,No,Femenino,0,Sí,Sí,69,Sí,No,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),19.75,1375.4,0.66,0.0
2984-TBYKU,No,Masculino,0,Sí,Sí,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,No,Sí,Two year,Sí,Credit card (automatic),104.9,7732.65,3.5,0.0
2985-FMWYF,No,Femenino,0,No,No,23,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,93.5,2341.55,3.12,0.0
2985-JUUBZ,No,Masculino,0,Sí,Sí,40,Sí,Sí,DSL,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,74.55,3015.75,2.48,0.0
2987-BJXIK,No,Femenino,0,No,No,70,Sí,Sí,DSL,Sí,Sí,Sí,No,Sí,Sí,Two year,No,Mailed check,84.7,5991.05,2.82,0.0
2988-GBIVW,No,Femenino,1,Sí,No,70,Sí,Sí,Fiber optic,Sí,No,No,No,No,Sí,Month-to-month,Sí,Electronic check,90.85,6470.1,3.03,0.0
2988-PLAHS,No,Femenino,0,No,No,3,Sí,No,DSL,No,No,Sí,No,Sí,Sí,One year,Sí,Electronic check,69.95,220.45,2.33,0.0
2988-QRAJY,No,Masculino,0,No,No,69,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Two year,Sí,Credit card (automatic),110.05,7430.75,3.67,0.0
2990-HWIML,Sí,Femenino,0,No,No,6,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,89.5,573.3,2.98,1.0
2990-IAJSV,No,Masculino,0,No,No,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Bank transfer (automatic),92.0,6632.75,3.07,0.0
2990-OGYTD,No,Femenino,0,Sí,No,67,Sí,Sí,DSL,No,Sí,Sí,Sí,Sí,Sí,Two year,No,Bank transfer (automatic),86.15,5883.85,2.87,0.0
2991-OKAXW,,Masculino,0,No,No,44,No,Sin servicio telefónico,DSL,No,Sí,Sí,No,Sí,Sí,One year,Sí,Mailed check,53.95,2375.4,1.8,
2995-UPRYS,Sí,Femenino,1,Sí,No,40,Sí,No,Fiber optic,No,Sí,No,Sí,Sí,Sí,One year,Sí,Credit card (automatic),99.2,4062.2,3.31,1.0
2995-YWTCD,No,Femenino,0,Sí,Sí,19,Sí,Sí,Sin internet,,,,,,,Two year,Sí,Bank transfer (automatic),24.9,467.7,0.83,0.0
2996-XAUVF,No,Masculino,0,No,No,70,No,Sin servicio telefónico,DSL,No,No,No,Sí,No,Sí,Two year,Sí,Mailed check,40.05,2799.75,1.34,0.0
2999-AANRQ,No,Femenino,0,No,No,21,Sí,No,DSL,Sí,Sí,No,Sí,Sí,No,Two year,No,Credit card (automatic),71.05,1524.85,2.37,0.0
3001-CBHLQ,Sí,Masculino,1,Sí,No,32,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,Month-to-month,Sí,Electronic check,104.9,3351.55,3.5,1.0
3001-UNBTL,No,Masculino,1,Sí,Sí,29,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,103.95,2964.8,3.47,0.0
3002-WQZWT,No,Femenino,0,No,No,29,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,74.2,1993.25,2.47,0.0
3003-CMDUU,No,Femenino,0,Sí,No,25,Sí,No,Fiber optic,No,No,No,Sí,Sí,Sí,Month-to-month,Sí,Electronic check,95.15,2395.7,3.17,0.0
3005-NFMTA,Sí,Masculino,1,No,No,55,Sí,Sí,Fiber optic,Sí,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,98.8,5617.75,3.29,1.0
3005-TYFRD,No,Femenino,0,Sí,No,55,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Credit card (automatic),103.65,5676.65,3.46,0.0
3006-XIMLN,Sí,Femenino,0,No,Sí,2,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),94.2,193.8,3.14,1.0
3007-FDPEA,No,Femenino,0,No,No,2,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Bank transfer (automatic),20.7,39.85,0.69,0.0
3007-KYUNZ,,Femenino,0,Sí,Sí,19,Sí,Sí,Sin internet,,,,,,,Two year,No,Mailed check,25.6,485.9,0.85,
3009-JWMPU,Sí,Masculino,0,No,No,62,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,One year,Sí,Electronic check,96.75,6125.4,3.22,1.0
3011-WQKSZ,No,Masculino,0,No,Sí,19,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Electronic check,20.0,377.55,0.67,0.0
3012-OALWM,,Masculino,0,No,No,9,Sí,No,Fiber optic,Sí,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,661.55,2.52,
3012-VFFMN,No,Femenino,0,Sí,Sí,7,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.65,158.95,0.69,0.0
3014-WJKSM,No,Masculino,0,Sí,No,29,Sí,No,Fiber optic,No,No,Sí,No,No,No,Month-to-month,Sí,Credit card (automatic),75.3,2263.4,2.51,0.0
3016-KSVCP,No,Masculino,0,Sí,No,29,No,Sin servicio telefónico,DSL,No,No,No,No,Sí,No,Month-to-month,No,Mailed check,33.75,1009.25,1.12,0.0
3018-DZHFE,,Masculino,0,No,No,1,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,19.55,19.55,0.65,
3018-TFTSU,Sí,Masculino,0,No,No,12,Sí,No,Fiber optic,Sí,No,Sí,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,2.72,1.0
3021-VLNRJ,No,Femenino,0,No,Sí,50,Sí,No,DSL,Sí,No,Sí,Sí,Sí,No,One year,Sí,Credit card (automatic),70.8,3478.15,2.36,0.0
3022-BEXHZ,No,Masculino,0,Sí,Sí,67,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),111.2,7530.8,3.71,0.0
3023-GFLBR,Sí,Femenino,0,Sí,Sí,33,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Month-to-month,No,Credit card (automatic),86.15,2745.7,2.87,1.0
3026-ATZYV,No,Femenino,0,Sí,Sí,37,Sí,No,DSL,Sí,Sí,No,No,Sí,Sí,One year,No,Bank transfer (automatic),75.1,2658.8,2.5,0.0
3027-YNWZU,No,Femenino,0,Sí,No,64,Sí,Sí,Sin internet,,,,,,,Two year,No,Credit card (automatic),25.0,1584.8,0.83,0.0
3027-ZTDHO,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,89.9,89.9,3.0,1.0
3030-YDNRM,No,Masculino,0,No,No,8,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,74.85,572.45,2.49,0.0
3030-YZADT,Sí,Masculino,0,No,No,9,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,431.0,1.5,1.0
3030-ZKIWL,No,Masculino,0,No,No,1,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.05,20.05,0.67,0.0
3034-ZBEQN,Sí,Femenino,0,Sí,No,48,No,Sin servicio telefónico,DSL,No,Sí,Sí,No,No,No,One year,No,Mailed check,34.7,1604.5,1.16,1.0
3038-PQIUY,No,Femenino,0,No,No,38,Sí,Sí,DSL,Sí,Sí,Sí,No,No,No,Month-to-month,Sí,Bank transfer (automatic),66.15,2522.4,2.2,0.0
3039-MJSLN,No,Masculino,0,No,Sí,3,Sí,No,Sin internet,,,,,,,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0.67,0.0
3043-SUDUA,No,Femenino,0,No,No,32,Sí,No,Sin internet,,,,,,,Month-to-month,No,Bank transfer (automatic),19.9,601.55,0.66,0.0
3043-TYBNO,No,Masculino,0,No,No,3,Sí,No,DSL,No,No,No,Sí,No,Sí,Month-to-month,No,Mailed check,60.65,196.9,2.02,0.0
3045-XETSH,Sí,Femenino,0,No,No,10,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,Sí,Month-to-month,Sí,Electronic check,94.85,953.45,3.16,1.0
3049-NDXFL,Sí,Femenino,0,No,No,1,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Month-to-month,No,Mailed check,85.8,85.8,2.86,1.0
3049-SOLAY,Sí,Femenino,0,Sí,No,3,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,95.2,292.85,3.17,1.0
3050-GBUSH,No,Femenino,0,No,No,3,No,Sin servicio telefónico,DSL,No,No,No,No,Sí,No,Month-to-month,Sí,Credit card (automatic),34.8,113.95,1.16,0.0
3050-RLLXC,No,Femenino,0,Sí,Sí,56,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,No,Two year,No,Credit card (automatic),81.25,4620.4,2.71,0.0
3055-MJDSB,No,Masculino,0,No,No,9,No,Sin servicio telefónico,DSL,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,24.6,190.1,0.82,0.0
3055-OYMSE,No,Femenino,1,No,No,53,Sí,No,Fiber optic,No,Sí,No,No,No,No,Month-to-month,Sí,Credit card (automatic),73.8,4003.85,2.46,0.0
3055-VTCGS,No,Femenino,0,No,No,63,Sí,No,DSL,No,No,Sí,No,No,Sí,One year,No,Credit card (automatic),58.55,3503.5,1.95,0.0
3057-VJJQE,No,Masculino,0,No,No,35,Sí,Sí,DSL,Sí,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,1.84,0.0
3058-HJCUY,Sí,Masculino,0,Sí,Sí,41,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,One year,Sí,Electronic check,102.6,4213.35,3.42,1.0
3058-WQDRE,No,Masculino,0,No,No,13,No,Sin servicio telefónico,DSL,No,No,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),25.15,331.85,0.84,0.0
3059-NGMXB,No,Masculino,0,Sí,Sí,14,Sí,Sí,DSL,Sí,Sí,No,No,No,Sí,Month-to-month,No,Mailed check,69.2,944.65,2.31,0.0
3061-BCKYI,No,Masculino,0,No,No,14,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,19.9,283.75,0.66,0.0
3062-ICYZQ,No,Femenino,0,Sí,Sí,51,Sí,Sí,Fiber optic,Sí,Sí,No,No,No,Sí,Month-to-month,Sí,Electronic check,93.8,4539.35,3.13,0.0
